Code commune;Nom de la commune;Bg Emplacement;Adresse compléte;Code departement;Contenance;Nom complet du proprietaire [BG];Adresse compléte [BG]
7221;SAINT-CIERGE-LA-SERRE;07221 H 130;LES AYGUAS;7;13160;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 131;LES AYGUAS;7;5490;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 132;LES AYGUAS;7;5070;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 133;LES AYGUAS;7;2820;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 134;LES AYGUAS;7;3240;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 H 134;LES AYGUAS;7;3240;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 134;LES AYGUAS;7;3240;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 H 134;LES AYGUAS;7;3240;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 H 135;LES AYGUAS;7;480;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 H 135;LES AYGUAS;7;480;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 135;LES AYGUAS;7;480;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 H 135;LES AYGUAS;7;480;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 H 136;LES AYGUAS;7;595;Hans; VLA MONTCALIN 75018 PARIS
7221;SAINT-CIERGE-LA-SERRE;07221 H 136;LES AYGUAS;7;595;Bob Marley;2 PL  CLEMENCE LEFEUVRE 44200 NANTES
7221;SAINT-CIERGE-LA-SERRE;07221 H 137;LES AYGUAS;7;5600;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 H 137;LES AYGUAS;7;5600;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 137;LES AYGUAS;7;5600;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 H 137;LES AYGUAS;7;5600;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 H 138;LES AYGUAS;7;1310;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 H 138;LES AYGUAS;7;1310;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 138;LES AYGUAS;7;1310;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 H 138;LES AYGUAS;7;1310;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 H 139;LES AYGUAS;7;2360;Richard Gasquet; LA VIALATTE CHE DIT DES CARRIERES 07210 CHOMERAC
7221;SAINT-CIERGE-LA-SERRE;07221 H 139;LES AYGUAS;7;2360;Belle;130 RUE DU RIOUSSET 26120 MONTVENDRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 139;LES AYGUAS;7;2360;Li Shang;2 IMP LE FAUBOURG 26300 ALIXAN
7221;SAINT-CIERGE-LA-SERRE;07221 H 139;LES AYGUAS;7;2360;Jean-Pierre Beltoise;7 RUE DE LA BALME 26120 CHABEUIL
7221;SAINT-CIERGE-LA-SERRE;07221 H 140;LES AYGUAS;7;1390;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 141;LES AYGUAS;7;95;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 142;LES AYGUAS;7;1540;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 143;LES AYGUAS;7;1640;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 144;LES AYGUAS;7;1030;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 145;LES AYGUAS;7;1460;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 146;LES AYGUAS;7;887;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 147;LES AYGUAS;7;3150;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 148;LES AYGUAS;7;470;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 149;LES AYGUAS;7;2400;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 150;LES AYGUAS;7;4570;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 151;LES AYGUAS;7;465;The Doors;1 PL  ELSA TRIOLET 26800 PORTES LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 H 152;LES AYGUAS;7;7010;Yehudi Menuhin; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 153;LES AYGUAS;7;5910;Anne-Sophie Mutter;123 123 MONTEE DE CHALOS 123 CHALOS 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 H 154;LES AYGUAS;7;2540;Édouard Daladier;130 IMP DES MESANGES 07170 SAINT-GERMAIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 155;LES AYGUAS;7;8520;Édouard Daladier;130 IMP DES MESANGES 07170 SAINT-GERMAIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 156;LES AYGUAS;7;5370;Édouard Daladier;130 IMP DES MESANGES 07170 SAINT-GERMAIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 157;LES AYGUAS;7;11980;Édouard Daladier;130 IMP DES MESANGES 07170 SAINT-GERMAIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Elvis Presley; CHE DE BEAUREGARD 07000 VEYRAS
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Nicolas Sarkozy; LOT LES ALOUETTES 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Nicolas Mahut;1129 1129 VILLENEUVE 07250 ROMPON
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Richard Wagner;50 AV  LOUIS ANTERIOU 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Edvard Grieg;64 LES VIGNES IMP DES CEPS 07000 SAINT-PRIEST
7221;SAINT-CIERGE-LA-SERRE;07221 H 158;LES AYGUAS;7;1030;Thierry Duprey du Vorsent;8 AV  JEAN CLAUDE DUPAU 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 H 159;LES AYGUAS;7;4450;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 160;LES AYGUAS;7;7010;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 161;LA GRANGE DE L HUBAC;7;9670;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 162;LA GRANGE DE L HUBAC;7;27550;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 163;LA GRANGE DE L HUBAC;7;4830;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 164;LA GRANGE DE L HUBAC;7;8020;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 165;LA GRANGE DE L HUBAC;7;13858;Karlheinz Stockhausen;1 RES LE RHONE 2E ETAGE RUE DES BATELIERS 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 166;LA GRANGE DE L HUBAC;7;7540;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 167;LA GRANGE DE L HUBAC;7;13620;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 168;LA GRANGE DE L HUBAC;7;8870;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 169;LA GRANGE DE L HUBAC;7;5923;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 170;LA GRANGE DE L HUBAC;7;3840;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 171;LA GRANGE DE L HUBAC;7;290;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 172;LA GRANGE DE L HUBAC;7;17610;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 173;LA GRANGE DE L HUBAC;7;5020;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 H 174;LA GRANGE DE L HUBAC;7;6640;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 175;LA GRANGE DE L HUBAC;7;2160;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 176;LA GRANGE DE L HUBAC;7;3270;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 177;LA GRANGE DE L HUBAC;7;430;Raymond Poincaré;110 110 LA GRANGE DE L HUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 178;LA GRANGE DE L HUBAC;7;1050;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 179;LA GRANGE DE L HUBAC;7;1120;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 180;LA GRANGE DE L HUBAC;7;1020;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 181;LA GRANGE DE L HUBAC;7;3290;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 182;LA GRANGE DE L HUBAC;7;4910;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 183;LA GRANGE DE L HUBAC;7;2530;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 184;LA GRANGE DE L HUBAC;7;890;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 185;LA GRANGE DE L HUBAC;7;2360;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 186;LA GRANGE DE L HUBAC;7;3870;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 187;LA GRANGE DE L HUBAC;7;5900;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 188;JOINETON;7;13960;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 189;JOINETON;7;1220;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 190;JOINETON;7;6540;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 191;JOINETON;7;3010;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 192;JOINETON;7;850;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 193;JOINETON;7;10980;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 194;JOINETON;7;1900;Kit Cloudkicker;3 RUE FOMBARLET 07800 LA-VOULTE-SUR-RHONE
7221;SAINT-CIERGE-LA-SERRE;07221 H 195;JOINETON;7;780;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 196;JOINETON;7;3500;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 197;JOINETON;7;6880;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 198;JOINETON;7;3680;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 199;JOINETON;7;1960;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 200;JOINETON;7;24670;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 201;JOINETON;7;290;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 202;JOINETON;7;1970;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 203;JOINETON;7;4090;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 204;JOINETON;7;6330;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 205;JOINETON;7;3120;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 206;JOINETON;7;8410;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 207;JOINETON;7;116;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 208;JOINETON;7;930;Marie Dorin-Habert; 31 CHEMIN DES LAURIERS 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 209;JOINETON;7;8350;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 210;JOINETON;7;4920;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 211;JOINETON;7;980;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 H 212;JOINETON;7;7910;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 H 213;JOINETON;7;810;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 H 214;JOINETON;7;33760;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 215;JOINETON;7;60;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 216;JOINETON;7;5110;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 217;LA JOIE;7;5727;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 218;LA JOIE;7;2829;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 219;LA JOIE;7;1742;Lucien Bianchi;34 LA BOURGALINE BCHE DU VALENTIN 26500 BOURG LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 H 219;LA JOIE;7;1742;Spip;34 LA BOURGALINE BCHE DU VALENTIN 26500 BOURG LES VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 H 220;LA JOIE;7;3780;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 221;LA JOIE;7;52530;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 222;LA JOIE;7;8721;Fantasio; 94 CHE DE LA MINE GRANGEON 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 223;LA JOIE;7;24848;Fanny Smith; OULAS 07360 SAINT-VINCENT-DE-DURFORT
7221;SAINT-CIERGE-LA-SERRE;07221 H 224;LA JOIE;7;16672;Didier Deschamps; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 224;LA JOIE;7;16672;Ella Fitzgerald; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 225;LA JOIE;7;22742;Aristide Briand;3 RUE CHARLES LINDBERGH 07500 GUILHERAND GRANGES
7221;SAINT-CIERGE-LA-SERRE;07221 H 226;LA JOIE;7;14073;Aristide Briand;3 RUE CHARLES LINDBERGH 07500 GUILHERAND GRANGES
7221;SAINT-CIERGE-LA-SERRE;07221 H 227;LA JOIE;7;21687;Aristide Briand;3 RUE CHARLES LINDBERGH 07500 GUILHERAND GRANGES
7221;SAINT-CIERGE-LA-SERRE;07221 H 228;LA JOIE;7;23643;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 229;LA JOIE;7;28267;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 H 230;LA JOIE;7;8048;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 1;SAINT-CIERGE;7;2243;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 2;SAINT-CIERGE;7;1127;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 3;SAINT-CIERGE;7;828;Armand Fallières;2184 PAR MME CHAUVET MARYSE RTE NATIONALE 01120 LA BOISSE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 4;SAINT-CIERGE;7;2831;Armand Fallières;2184 PAR MME CHAUVET MARYSE RTE NATIONALE 01120 LA BOISSE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 5;SAINT-CIERGE;7;79;Armand Fallières;2184 PAR MME CHAUVET MARYSE RTE NATIONALE 01120 LA BOISSE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 6;SAINT-CIERGE;7;274;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 7;SAINT-CIERGE;7;265;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 8;SAINT-CIERGE;7;253;Lady;138 AV  DE LA REPUBLIQUE 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 8;SAINT-CIERGE;7;253;François Gabart;145 145 ALLEE DES PLATANES 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 9;SAINT-CIERGE;7;214;Lady;138 AV  DE LA REPUBLIQUE 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 9;SAINT-CIERGE;7;214;François Gabart;145 145 ALLEE DES PLATANES 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 10;SAINT-CIERGE;7;134;Jacques Chirac; CHASSAGNE 07000 COUX
7221;SAINT-CIERGE-LA-SERRE;07221 AB 10;SAINT-CIERGE;7;134;Jimi Hendrix; ENTREILLES 07800 SAINT-GEORGES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 AB 11;SAINT-CIERGE;7;127;Gosalyn Mallard; SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 11;SAINT-CIERGE;7;127;Si and Am; SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 12;SAINT-CIERGE;7;215;Lady;138 AV  DE LA REPUBLIQUE 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 12;SAINT-CIERGE;7;215;François Gabart;145 145 ALLEE DES PLATANES 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 13;SAINT-CIERGE;7;170;Lady;138 AV  DE LA REPUBLIQUE 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 13;SAINT-CIERGE;7;170;François Gabart;145 145 ALLEE DES PLATANES 26270 LORIOL SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 AB 14;SAINT-CIERGE;7;2365;Gustav Mahler; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 15;SAINT-CIERGE;7;3415;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 16;SAINT-CIERGE;7;118;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 17;SAINT-CIERGE;7;1998;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 18;SAINT-CIERGE;7;775;Itzhak Perlman; LE MOULIN DU SEIGNEUR HAUT CHE DE SAINT CLAIR 07000 PRIVAS
7221;SAINT-CIERGE-LA-SERRE;07221 AB 20;SAINT-CIERGE;7;66;Jacques Chirac; CHASSAGNE 07000 COUX
7221;SAINT-CIERGE-LA-SERRE;07221 AB 20;SAINT-CIERGE;7;66;Jimi Hendrix; ENTREILLES 07800 SAINT-GEORGES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 AB 21;SAINT-CIERGE;7;115;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 22;SAINT-CIERGE;7;507;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 23;SAINT-CIERGE;7;115;Nigel Kennedy;117 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 24;SAINT-CIERGE;7;1715;Gustave Charpentier; LE VILLAGE 07360 DUNIERE-SUR-EYRIEUX
7221;SAINT-CIERGE-LA-SERRE;07221 AB 25;SAINT-CIERGE;7;250;Daisy Duck; ALLGEMEINE MEDIZIN FMH ST GALLERSTRASSE 77  GOSSAU SG
7221;SAINT-CIERGE-LA-SERRE;07221 AB 25;SAINT-CIERGE;7;250;Claude Debussy; DAVO ROVEN 30  7530 ZERNEZ
7221;SAINT-CIERGE-LA-SERRE;07221 AB 28;SAINT-CIERGE;7;60;Igor Stravinsky; LES ECHARAVELLES 26230 VALAURIE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 28;SAINT-CIERGE;7;60;Alain Gauthier; LES ECHARAVELLES 26230 VALAURIE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 29;5033  RUE LE VILLAGE;7;200;Igor Stravinsky; PAR MR MAZON FRANCK LES ECHARAVELLES 26230 VALAURIE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 30;SAINT-CIERGE;7;162;Prince; LE VILLAGE SAINT-CIERGE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 31;SAINT-CIERGE;7;282;Governor Ratcliffe;85 BAV  DES BAUMES 26000 VALENCE
7221;SAINT-CIERGE-LA-SERRE;07221 AB 32;SAINT-CIERGE;7;57;Michel Desjoyeaux;286 RUE LE VILLAGE 07800 SAINT-CIERGE-LA-SERRE
